timestamp,Temperature,(S1)-SP510,(S2)-SP215
2025-10-24 05:29:01,13.25,-13.551613689671505,-0.3117168028108086
2025-10-24 05:29:03,13.25,-6.11479614060867,-0.3825277803103795
2025-10-24 05:29:04,13.5,4.3704448147575174,-0.3117168028108086
2025-10-24 05:29:06,13.5,1.6105523807132085,-0.41793385540491457
2025-10-24 05:29:08,13.25,2.3679239372195067,-0.3825277803103795
2025-10-24 05:29:09,13.25,2.1515130697692264,-0.24090738889723262
2025-10-24 05:29:11,13.25,-5.359325899795293,-0.3117168028108086
2025-10-24 05:29:13,13.25,-3.955815890052809,-0.24090738889723262
2025-10-24 05:29:14,13.25,-4.765611554287192,-0.3117168028108086
2025-10-24 05:29:16,13.25,-11.828744963007358,-0.24090738889723262
2025-10-24 05:29:17,13.25,-22.31238302952873,-0.2763119004057719
2025-10-24 05:29:19,13.25,-16.02653370785107,-0.17009953856965598
2025-10-24 05:29:21,13.25,-14.681717778965883,-0.17009953856965598
2025-10-24 05:29:22,13.25,-15.381096139220968,-0.17009953856965598
2025-10-24 05:29:24,13.25,-10.535955214140293,-0.24090738889723262
2025-10-24 05:29:26,13.25,-4.873568164480092,-0.24090738889723262
2025-10-24 05:29:27,13.25,4.587011434342482,-0.24090738889723262
2025-10-24 05:29:29,13.25,1.0696866624710224,-0.2763119004057719
2025-10-24 05:29:30,13.25,-5.467261616409148,-0.2763119004057719
2025-10-24 05:29:32,13.25,-5.251386384348882,-0.09929325182807602
2025-10-24 05:29:34,13.25,-4.009808915625403,-0.02848852867249274
2025-10-24 05:29:35,13.25,-4.65765114526174,-0.09929325182807602
2025-10-24 05:29:37,13.25,-9.188717529502375,-0.09929325182807602
2025-10-24 05:29:39,13.25,-19.842574340549614,-0.02848852867249274
2025-10-24 05:29:40,13.25,-21.882995439256344,-0.02848852867249274
2025-10-24 05:29:42,13.5,-15.112123456362546,0.006913246560549702
2025-10-24 05:29:44,13.5,-14.035995297894278,-0.02848852867249274
2025-10-24 05:29:45,13.25,-15.381096139220968,-0.09929325182807602
2025-10-24 05:29:47,13.25,-15.165919892350509,-0.09929325182807602
2025-10-24 05:29:48,13.25,-11.128551753169587,-0.09929325182807602
2025-10-24 05:29:50,13.5,-5.898966494539042,0.042314630897092975
2025-10-24 05:29:52,13.25,-3.4158334003792636,-0.09929325182807602
2025-10-24 05:29:53,13.25,1.8810208538894884,0.006913246560549702
2025-10-24 05:29:55,13.25,4.208029822004246,-0.02848852867249274
2025-10-24 05:29:57,13.25,3.666708243855665,0.07771562433713708
2025-10-24 05:29:58,13.25,1.0696866624710224,0.042314630897092975
2025-10-24 05:30:00,13.25,-0.5523406673725413,0.006913246560549702
2025-10-24 05:30:01,13.25,-3.4158334003792636,0.006913246560549702
2025-10-24 05:30:03,13.25,-5.035495956958403,0.006913246560549702
2025-10-24 05:30:05,13.25,-5.143443070069919,0.07771562433713708
2025-10-24 05:30:06,13.25,-4.33374712519006,0.042314630897092975
2025-10-24 05:30:08,13.25,-4.117792117646175,0.14851643852772867
2025-10-24 05:30:10,13.25,-7.679106639269275,0.042314630897092975
2025-10-24 05:30:11,13.25,-19.144220715375777,0.07771562433713708
2025-10-24 05:30:13,13.25,-22.097696832057643,0.18391625927827437
2025-10-24 05:30:15,13.25,-17.693281113004645,0.042314630897092975
2025-10-24 05:30:16,13.25,-13.390136058850759,0.2193156891323218
2025-10-24 05:30:18,13.25,-15.703832018282512,0.18391625927827437
2025-10-24 05:30:19,13.25,-15.918970276827437,0.29011337615091737
2025-10-24 05:30:21,13.25,-12.95948725617068,0.18391625927827437
2025-10-24 05:30:23,13.25,-7.517318453887297,0.18391625927827437
2025-10-24 05:30:24,13.25,0.8533669670020214,0.14851643852772867
2025-10-24 05:30:26,13.25,3.3419608829571557,0.14851643852772867
2025-10-24 05:30:28,13.25,-2.983779029654466,0.18391625927827437
2025-10-24 05:30:29,13.25,-5.251386384348882,0.18391625927827437
2025-10-24 05:30:31,13.25,-3.7398342906810504,0.2193156891323218
2025-10-24 05:30:32,13.25,-4.1717822940943545,0.29011337615091737
2025-10-24 05:30:34,13.25,-13.013321680484175,0.36090949958351626
2025-10-24 05:30:36,13.25,-21.721959422719916,0.29011337615091737
2025-10-24 05:30:37,13.25,-21.882995439256344,0.4317040594301176
2025-10-24 05:30:39,13.25,-18.499444143609942,0.36090949958351626
2025-10-24 05:30:41,13.25,-13.551613689671505,0.46710075300866905
2025-10-24 05:30:42,13.25,-14.681717778965883,0.3255116333154664
2025-10-24 05:30:44,13.25,-15.542468352438362,0.4317040594301176
2025-10-24 05:30:46,13.25,-14.896928215329321,0.3255116333154664
2025-10-24 05:30:47,13.25,-9.188717529502375,0.4317040594301176
2025-10-24 05:30:49,13.0,-1.9033771845637477,0.4317040594301176
2025-10-24 05:30:50,13.0,5.236802465078656,0.36090949958351626
2025-10-24 05:30:52,13.0,0.42077316205465776,0.36090949958351626
2025-10-24 05:30:54,13.0,-3.307825505946894,0.4317040594301176
2025-10-24 05:30:55,13.0,-4.873568164480092,0.5024970556907222
2025-10-24 05:30:57,13.0,-4.33374712519006,0.5024970556907222
2025-10-24 05:30:59,13.0,-3.7398342906810504,0.4317040594301176
2025-10-24 05:31:00,13.0,-5.251386384348882,0.5732884883653302
2025-10-24 05:31:02,13.0,-11.290149047215763,0.46710075300866905
2025-10-24 05:31:03,13.0,-20.97034499694813,0.5024970556907222
2025-10-24 05:31:05,13.0,-21.507231438090745,0.5732884883653302
2025-10-24 05:31:07,13.0,-15.381096139220968,0.5732884883653302
2025-10-24 05:31:08,13.0,-14.358873633176572,0.5732884883653302
2025-10-24 05:31:10,13.0,-14.896928215329321,0.608683618357885
