timestamp,Temperature,(S1)-SP510,(S2)-SP215
2025-10-12 05:40:01,17.75,-6.492461457467192,0.7148666629565543
2025-10-12 05:40:03,17.75,6.916062274954633,0.5024970556907222
2025-10-12 05:40:04,17.75,5.77839945858735,0.46710075300866905
2025-10-12 05:40:06,17.75,4.857741077256801,0.5024970556907222
2025-10-12 05:40:08,17.75,3.4502062044241053,0.36090949958351626
2025-10-12 05:40:09,17.75,2.7466795190208226,0.36090949958351626
2025-10-12 05:40:11,17.75,2.58435,0.29011337615091737
2025-10-12 05:40:13,17.75,1.9892148911169687,0.14851643852772867
2025-10-12 05:40:14,17.75,1.6105523807132085,0.14851643852772867
2025-10-12 05:40:16,17.75,2.3138197957947293,-0.02848852867249274
2025-10-12 05:40:17,17.75,2.205614362069589,-0.13469619975061597
2025-10-12 05:40:19,17.75,1.5023716393996644,-0.13469619975061597
2025-10-12 05:40:21,17.75,0.7992894174051166,-0.09929325182807602
2025-10-12 05:40:22,17.75,-2.3896050254074184,-0.09929325182807602
2025-10-12 05:40:24,17.75,-2.8217429704483874,-0.17009953856965598
2025-10-12 05:40:26,17.75,-6.2227052653946515,-0.24090738889723262
2025-10-12 05:40:27,17.75,-7.247652484087899,-0.41793385540491457
2025-10-12 05:40:29,17.75,-8.164419911175743,-0.3825277803103795
2025-10-12 05:40:30,17.75,-8.919198764464419,-0.41793385540491457
2025-10-12 05:40:32,17.75,-10.266555162619625,-0.5595620647480457
2025-10-12 05:40:34,17.75,-10.482077103252434,-0.524154426067514
2025-10-12 05:40:35,17.75,-10.697583848555032,-0.5595620647480457
2025-10-12 05:40:37,17.75,-10.859203935596527,-0.7011965284351667
2025-10-12 05:40:39,17.75,-11.828744963007358,-0.7011965284351667
2025-10-12 05:40:40,17.75,-12.690300888981136,-0.7720161056577224
2025-10-12 05:40:42,17.75,-13.982178918035412,-0.7720161056577224
2025-10-12 05:40:44,17.75,-15.327303502065561,-0.8428372464662752
2025-10-12 05:40:45,17.75,-16.456749443620073,-0.8782484032153004
2025-10-12 05:40:47,17.75,-18.0157719673665,-0.9136599508608252
2025-10-12 05:40:48,17.75,-19.412837257682327,-0.8782484032153004
