timestamp,Temperature,(S1)-SP510,(S2)-SP215
2025-10-26 05:27:01,17.75,3.2878396467858884,-2.7555990838041127
2025-10-26 05:27:03,17.75,7.512148041684124,-2.897330489823054
2025-10-26 05:27:04,17.75,11.03681880600551,-2.897330489823054
2025-10-26 05:27:06,17.75,9.301094829981025,-2.7555990838041127
2025-10-26 05:27:08,17.75,10.71129648326613,-2.7910313489640988
2025-10-26 05:27:09,17.75,1.5023716393996644,-2.6847357261736375
2025-10-26 05:27:11,17.75,-13.013321680484175,-2.6847357261736375
2025-10-26 05:27:13,17.75,-14.735521812618945,-2.7910313489640988
2025-10-26 05:27:14,17.75,-15.918970276827437,-2.7555990838041127
2025-10-26 05:27:16,17.75,-19.5739957865686,-2.6847357261736375
2025-10-26 05:27:17,17.75,-24.351144038409664,-2.649304633703149
2025-10-26 05:27:19,17.75,-14.035995297894278,-2.7555990838041127
2025-10-26 05:27:21,17.75,-0.06582221583854331,-2.6847357261736375
2025-10-26 05:27:22,17.75,0.3667032101228602,-2.6847357261736375
2025-10-26 05:27:24,17.75,4.911889854964079,-2.6847357261736375
2025-10-26 05:27:26,17.75,10.223077104456396,-2.649304633703149
2025-10-26 05:27:27,17.75,-9.943243760426261,-2.7555990838041127
2025-10-26 05:27:29,17.75,-13.982178918035412,-2.6847357261736375
2025-10-26 05:27:30,17.75,-18.983039393494188,-2.649304633703149
2025-10-26 05:27:32,17.75,-19.197945923253364,-2.6847357261736375
2025-10-26 05:27:34,17.75,-0.173944075247511,-2.6138739321291595
2025-10-26 05:27:35,17.75,3.0713641991822023,-2.6138739321291595
2025-10-26 05:27:37,17.75,10.92830756625983,-2.7555990838041127
2025-10-26 05:27:39,17.75,-10.913075398527416,-2.649304633703149
2025-10-26 05:27:40,17.75,-14.520299979757848,-2.5430137016706786
2025-10-26 05:27:42,17.75,-21.185110969902833,-2.507584172786187
2025-10-26 05:27:44,17.75,-17.58577656388559,-2.649304633703149
2025-10-26 05:27:45,17.75,-0.4982868604790949,-2.4721550347981953
2025-10-26 05:27:47,17.75,0.3126342078992006,-2.6138739321291595
2025-10-26 05:27:48,17.75,3.2337193603227594,-2.4721550347981953
2025-10-26 05:27:50,17.75,8.054143912610916,-2.5430137016706786
2025-10-26 05:27:52,17.75,10.874053370949197,-2.6847357261736375
2025-10-26 05:27:53,17.75,8.487808988338305,-2.6847357261736375
2025-10-26 05:27:55,17.75,-0.5523406673725413,-2.649304633703149
2025-10-26 05:27:57,17.75,-7.301587577464055,-2.6138739321291595
2025-10-26 05:27:58,17.75,-12.905651882149048,-2.649304633703149
2025-10-26 05:28:00,17.75,-13.659260695011312,-2.507584172786187
2025-10-26 05:28:02,17.75,-13.443962885499147,-2.507584172786187
2025-10-26 05:28:03,17.75,-14.089810728045006,-2.436726287706702
2025-10-26 05:28:05,17.75,-14.358873633176572,-2.507584172786187
2025-10-26 05:28:06,17.75,-14.681717778965883,-2.436726287706702
2025-10-26 05:28:08,17.75,-15.865187136753413,-2.4721550347981953
2025-10-26 05:28:10,17.75,-16.456749443620073,-2.436726287706702
2025-10-26 05:28:11,17.75,-17.908278814745103,-2.330442391811219
